price,latitude,longitude,bedrooms,area,pkspaces,bathrooms,ensuites,suburb,district,city,state,type
1300000,-8.0387542,-34.9155788,3,263,3,,,Santana,Recife,Recife,Pernambuco,apart
310000,-8.1242454,-34.9076922,1,63,1,,,Boa Viagem,Recife,Recife,Pernambuco,apart
623500,-8.0376237,-34.9237844,3,86.74,2,,,Po̤o,Recife,Recife,Pernambuco,apart
0,-8.0274541,-34.9157633,1,,,,,Casa Amarela,Recife,Recife,Pernambuco,house
680000,-8.035036,-34.903318,3,156,2,3,,Jaqueira,Recife,Recife,Pernambuco,apart
8000,-8.122499,-34.896358,4,241,3,5,,Boa Viagem,Recife,Recife,Pernambuco,apart
553000,-8.108548,-34.897133,3,106,2,3,,Boa Viagem,Recife,Recife,Pernambuco,apart
950,-8.028701,-34.920295,3,139,2,4,,Casa Amarela,Recife,Recife,Pernambuco,apart
1000,-8.042431,-34.910378,3,63,1,2,,Torre,Recife,Recife,Pernambuco,apart
340000,-8.057043,-34.904499,3,77,2,1,,Madalena,Recife,Recife,Pernambuco,apart
2700,-8.032601,-34.906683,3,191,2,4,,Parnamirim,Recife,Recife,Pernambuco,apart
2500000,-8.035695,-34.920255,5,325,5,7,,Casa Forte,Recife,Recife,Pernambuco,apart
1300,-8.128221,-34.904307,3,120,2,2,,Boa Viagem,Recife,Recife,Pernambuco,apart
385000,-8.031041,-34.916815,3,68,1,3,,Casa Forte,Recife,Recife,Pernambuco,apart
550,-8.057147,-34.903522,3,57,1,1,,Madalena,Recife,Recife,Pernambuco,apart
611,-8.027557,-34.914793,3,90,2,1,,Casa Amarela,Recife,Recife,Pernambuco,apart
800,-8.106278,-34.89083,3,105,2,2,,Boa Viagem,Recife,Recife,Pernambuco,apart
330000,-8.12593,-34.904411,3,71,1,2,,Boa Viagem,Recife,Recife,Pernambuco,apart
685000,-8.139813,-34.903769,3,128,1,2,,Boa Viagem,Recife,Recife,Pernambuco,apart
348000,-8.039264,-34.88571,3,65,1,2,,Torrẹo,Recife,Recife,Pernambuco,apart
2700000,-8.122141,-34.896076,4,250,3,5,,Boa Viagem,Recife,Recife,Pernambuco,apart
550,-8.051971,-34.910736,2,53,1,1,,Madalena,Recife,Recife,Pernambuco,apart
1144,-8.046543,-34.919227,3,140,3,2,,Cordeiro,Recife,Recife,Pernambuco,apart
290000,-8.115901,-34.949478,5,150,1,3,,Cohab,Recife,Recife,Pernambuco,house
800,-8.055397,-34.900609,3,136,1,1,,Derby,Recife,Recife,Pernambuco,apart
180000,-8.13415,-34.911703,2,60,1,1,,Boa Viagem,Recife,Recife,Pernambuco,apart
910,-8.045043,-34.906521,3,89,2,3,,Torre,Recife,Recife,Pernambuco,apart
500,-8.137769,-34.911162,3,76,1,3,,Boa Viagem,Recife,Recife,Pernambuco,apart
440000,-8.033111,-34.89749,3,70,1,2,,Tamarineira,Recife,Recife,Pernambuco,apart
1000,-8.053149,-34.924386,3,90,2,2,,Cordeiro,Recife,Recife,Pernambuco,house
760000,-8.034672,-34.897631,3,103,2,1,,Rosarinho,Recife,Recife,Pernambuco,apart
1050,-8.03175,-34.926262,4,140,2,4,,Monteiro,Recife,Recife,Pernambuco,apart
940,-8.129755,-34.91247,2,80,1,1,,Imbiribeira,Recife,Recife,Pernambuco,apart
320000,-8.026079,-34.91168,3,60,1,2,,Casa Amarela,Recife,Recife,Pernambuco,apart
553000,-8.108548,-34.897133,3,106,1,2,,Boa Viagem,Recife,Recife,Pernambuco,apart
495,-8.028732,-34.907967,3,90,2,3,,Casa Amarela,Recife,Recife,Pernambuco,apart
385000,-8.031747,-34.959732,5,160,7,2,,V��rzea,Recife,Recife,Pernambuco,house
390000,-8.024689,-34.897941,4,200,2,3,,Arruda,Recife,Recife,Pernambuco,house
3750000,-8.110636,-34.889529,5,596,3,6,,Boa Viagem,Recife,Recife,Pernambuco,apart
1150000,-8.064711,-34.90148,4,155,3,4,,Ilha do Retiro,Recife,Recife,Pernambuco,apart
900,-8.063722,-34.905423,4,140,3,3,,Ilha do Retiro,Recife,Recife,Pernambuco,apart
1290000,-8.05115,-34.903499,4,186,3,4,2,Gra̤as,Recife,Recife,Pernambuco,apart
330000,-8.108554,-34.897589,2,59,1,2,,Boa Viagem,Recife,Recife,Pernambuco,apart
647,-8.122102,-34.908473,2,58,1,1,,Boa Viagem,Recife,Recife,Pernambuco,apart
318000,-8.025608,-34.911025,3,61,1,2,,Casa Amarela,Recife,Recife,Pernambuco,apart
400,-8.038303,-34.894265,2,52,1,2,,Encruzilhada,Recife,Recife,Pernambuco,apart
455000,-8.065665,-34.932128,3,190,2,4,,San Martin,Recife,Recife,Pernambuco,house
650,-8.03825,-34.90207,3,100,1,3,,Gra̤as,Recife,Recife,Pernambuco,apart
500,-8.137769,-34.911162,3,76,1,3,,Boa Viagem,Recife,Recife,Pernambuco,apart
370000,-8.109294,-34.897806,2,59,1,2,,Boa Viagem,Recife,Recife,Pernambuco,apart
300000,-8.025559,-34.921205,3,240,2,2,,Casa Amarela,Recife,Recife,Pernambuco,house
299000,-8.025188,-34.893503,3,58,1,2,,Arruda,Recife,Recife,Pernambuco,apart
800,-8.030902,-34.922806,3,121,2,3,,Po̤o,Recife,Recife,Pernambuco,apart
1080000,-8.096083,-34.884295,4,121,2,2,,Boa Viagem,Recife,Recife,Pernambuco,apart
500,-8.049832,-34.909449,2,70,1,2,,Madalena,Recife,Recife,Pernambuco,apart
3700,-8.108414,-34.893405,4,160,2,4,,Boa Viagem,Recife,Recife,Pernambuco,apart
1200,-8.120709,-34.89741,1,35,1,1,,Boa Viagem,Recife,Recife,Pernambuco,apart
310000,-8.0559,-34.905287,3,143,1,2,,Madalena,Recife,Recife,Pernambuco,apart
900,-8.02985,-34.899913,2,69,1,2,,Tamarineira,Recife,Recife,Pernambuco,apart
749000,-8.053376,-34.876116,3,127,2,5,,Santo Amaro,Recife,Recife,Pernambuco,apart
520,-8.114278,-34.896368,3,82,1,3,,Boa Viagem,Recife,Recife,Pernambuco,apart
650000,-8.046543,-34.919227,3,140,3,1,,Cordeiro,Recife,Recife,Pernambuco,house
1300,-8.097284,-34.886695,3,156,3,4,,Pina,Recife,Recife,Pernambuco,apart
1000,-8.047541,-34.901628,4,169,2,1,,Gra̤as,Recife,Recife,Pernambuco,apart
420000,-8.050858,-34.910655,3,68,1,3,,Madalena,Recife,Recife,Pernambuco,apart
1900,-8.033583,-34.879049,3,190,2,2,,Campo Grande,Recife,Recife,Pernambuco,house
1,-8.122449,-34.897556,4,139,3,0,,Boa Viagem,Recife,Recife,Pernambuco,apart
510,-8.043905,-34.910222,3,89,2,3,,Torre,Recife,Recife,Pernambuco,apart
720,-8.043069,-34.889807,3,109,2,2,,Espinheiro,Recife,Recife,Pernambuco,apart
1150000,-8.13525,-34.9021,4,225,3,6,,Boa Viagem,Recife,Recife,Pernambuco,apart
430000,-8.036488,-34.885476,2,70,2,2,,Encruzilhada,Recife,Recife,Pernambuco,apart
500,-8.041722,-34.893148,4,113,2,4,,Espinheiro,Recife,Recife,Pernambuco,apart
550000,-8.043042,-34.897645,4,177,2,4,,Aflitos,Recife,Recife,Pernambuco,apart
450,-8.112921,-34.901119,3,81,2,3,,Boa Viagem,Recife,Recife,Pernambuco,apart
390000,-8.126821,-34.905071,3,85,1,3,1,Boa Viagem,Recife,Recife,Pernambuco,apart
3500,-8.041352,-34.899862,3,135,2,3,,Gra̤as,Recife,Recife,Pernambuco,apart
470,-8.137956,-34.907224,3,96,2,3,,Boa Viagem,Recife,Recife,Pernambuco,apart
316000,-8.036983,-34.89585,3,116,1,3,,Rosarinho,Recife,Recife,Pernambuco,apart
830,-8.049372,-34.906903,3,113,2,1,,Madalena,Recife,Recife,Pernambuco,apart
7500000,-8.122141,-34.896076,3,820,5,4,,Boa Viagem,Recife,Recife,Pernambuco,apart
250000,-8.050697,-34.900155,2,80,1,2,,Gra̤as,Recife,Recife,Pernambuco,apart
1320000,-8.051455,-34.874853,4,173,3,4,,Santo Amaro,Recife,Recife,Pernambuco,apart
1300000,-8.094071,-34.882741,3,144,3,4,,Pina,Recife,Recife,Pernambuco,apart
400000,-8.116139,-34.919324,5,210,2,2,,Ipsep,Recife,Recife,Pernambuco,house
330000,-8.038495,-34.888503,3,61,1,2,,Encruzilhada,Recife,Recife,Pernambuco,apart
536,-8.029394,-34.919419,2,58,1,1,,Casa Amarela,Recife,Recife,Pernambuco,apart
725,-8.031235,-34.895666,3,86,1,2,,Rosarinho,Recife,Recife,Pernambuco,apart
520,-8.042344,-34.909721,3,75,1,3,,Torre,Recife,Recife,Pernambuco,apart
620,-8.035381,-34.898549,3,84,2,1,,Rosarinho,Recife,Recife,Pernambuco,apart
250000,-8.031634,-34.95397,3,84,2,1,,Caxang��,Recife,Recife,Pernambuco,apart
640000,-8.114802,-34.901323,3,100,2,2,,Boa Viagem,Recife,Recife,Pernambuco,apart
697000,-8.034195,-34.914013,3,94,2,3,1,Parnamirim,Recife,Recife,Pernambuco,apart
3500,-8.111786,-34.897963,3,100,2,3,,Boa Viagem,Recife,Recife,Pernambuco,apart
3900000,-8.112738,-34.890597,4,457,3,6,4,Boa Viagem,Recife,Recife,Pernambuco,apart
2100,-8.03008,-34.90889,4,156,2,4,,Casa Amarela,Recife,Recife,Pernambuco,apart
576,-8.120741,-34.899396,1,35,,1,,Boa Viagem,Recife,Recife,Pernambuco,apart
475000,-8.028569,-34.929106,3,80,2,2,,Monteiro,Recife,Recife,Pernambuco,apart
650000,-8.029694,-34.917602,3,106,2,4,,Casa Amarela,Recife,Recife,Pernambuco,apart
900,-8.116838,-34.893637,1,30,1,1,,Boa Viagem,Recife,Recife,Pernambuco,apart
900,-8.117216,-34.894593,2,122,2,0,,Boa Viagem,Recife,Recife,Pernambuco,apart
480000,-8.054584,-34.910387,3,120,2,2,,Madalena,Recife,Recife,Pernambuco,apart
420,-8.051103,-34.910543,3,68,1,3,,Madalena,Recife,Recife,Pernambuco,apart
720000,-8.033726,-34.897548,4,113,2,4,,Rosarinho,Recife,Recife,Pernambuco,apart
350000,-8.122053,-34.90685,3,85,1,3,,Boa Viagem,Recife,Recife,Pernambuco,apart
650000,-8.126603,-34.90435,2,136,2,2,,Boa Viagem,Recife,Recife,Pernambuco,apart
750000,-8.120171,-34.899477,3,136,2,1,,Boa Viagem,Recife,Recife,Pernambuco,apart
2800000,-8.040644,-34.913055,5,296,5,6,,Santana,Recife,Recife,Pernambuco,apart
290,-8.0228,-34.888652,3,69,1,2,,Arruda,Recife,Recife,Pernambuco,apart
1479368,-8.051464,-34.875109,4,208,4,2,,Santo Amaro,Recife,Recife,Pernambuco,apart
250000,-8.003959,-34.917217,2,80,0,1,,Vasco da Gama,Recife,Recife,Pernambuco,house
1500,-8.128986,-34.898632,4,224,3,0,,Boa Viagem,Recife,Recife,Pernambuco,apart
500,-8.137769,-34.911162,3,76,1,3,,Boa Viagem,Recife,Recife,Pernambuco,apart
600,-8.141072,-34.908892,3,95,2,3,1,Boa Viagem,Recife,Recife,Pernambuco,apart
310000,-8.059913,-34.911311,3,75,1,2,,Prado,Recife,Recife,Pernambuco,apart
1100,-8.114972,-34.894986,1,50,1,1,,Boa Viagem,Recife,Recife,Pernambuco,apart
530,-8.032293,-34.895803,2,60,0,2,,Rosarinho,Recife,Recife,Pernambuco,apart
1000000,-8.064598,-34.901386,4,152,3,4,,Ilha do Retiro,Recife,Recife,Pernambuco,apart
600,-8.138549,-34.905222,3,107,2,4,,Boa Viagem,Recife,Recife,Pernambuco,apart
570000,-8.050122,-34.925588,4,144,2,4,,Cordeiro,Recife,Recife,Pernambuco,house
590000,-8.052086,-34.93177,3,200,3,2,,Cordeiro,Recife,Recife,Pernambuco,apart
536,-8.029394,-34.919419,2,58,1,1,,Casa Amarela,Recife,Recife,Pernambuco,apart
308000,-8.030941,-34.952623,3,53,1,1,,Caxang��,Recife,Recife,Pernambuco,apart
1,-8.081942,-34.939651,3,278,2,3,,Jardim Ṣo Paulo,Recife,Recife,Pernambuco,house
1300000,-8.036627,-34.901249,4,188,3,6,,Jaqueira,Recife,Recife,Pernambuco,apart
3000,-8.126193,-34.898819,3,95,2,5,,Boa Viagem,Recife,Recife,Pernambuco,apart
1300,-8.064598,-34.901386,4,152,3,4,,Ilha do Retiro,Recife,Recife,Pernambuco,apart
363000,-8.030648,-34.918086,3,64,1,2,,Casa Forte,Recife,Recife,Pernambuco,apart
800,-8.125876,-34.89752,4,189,2,2,,Boa Viagem,Recife,Recife,Pernambuco,apart
680000,-8.030523,-34.909721,3,94,2,3,,Parnamirim,Recife,Recife,Pernambuco,apart
720000,-8.037366,-34.897342,3,147,2,1,,Aflitos,Recife,Recife,Pernambuco,apart
540000,-8.045695,-34.904847,3,89,2,3,,Torre,Recife,Recife,Pernambuco,apart
8000,-8.053899,-34.902127,4,450,3,3,,Derby,Recife,Recife,Pernambuco,house
90000,-8.060194,-34.887513,1,65,1,1,,Boa Vista,Recife,Recife,Pernambuco,apart
2100,-8.047867,-34.911914,3,64,1,2,,Torre,Recife,Recife,Pernambuco,apart
630000,-8.114811,-34.901614,3,100,2,2,,Boa Viagem,Recife,Recife,Pernambuco,apart
495,-8.035198,-34.910612,3,100,1,3,,Parnamirim,Recife,Recife,Pernambuco,apart
1,-8.030397,-34.910244,7,435,10,5,,Parnamirim,Recife,Recife,Pernambuco,house
430000,-8.045312,-34.892391,3,115,1,3,,Espinheiro,Recife,Recife,Pernambuco,apart
940,-8.129755,-34.91247,2,80,1,1,,Imbiribeira,Recife,Recife,Pernambuco,apart
1300,-8.113475,-34.891993,4,183,2,1,,Boa Viagem,Recife,Recife,Pernambuco,apart
420000,-8.026516,-34.917791,3,80,1,3,,Casa Amarela,Recife,Recife,Pernambuco,apart
680000,-8.033752,-34.898236,4,113,2,4,,Rosarinho,Recife,Recife,Pernambuco,apart
389999,-8.051548,-34.908586,3,70,1,3,,Madalena,Recife,Recife,Pernambuco,apart
3700,-8.108414,-34.893405,4,160,2,4,,Boa Viagem,Recife,Recife,Pernambuco,apart
720000,-8.047117,-34.91964,4,194,3,2,,Cordeiro,Recife,Recife,Pernambuco,house
498000,-8.029813,-34.918422,3,77,2,3,,Casa Amarela,Recife,Recife,Pernambuco,apart
700000,-8.138389,-34.905751,4,154,2,3,,Boa Viagem,Recife,Recife,Pernambuco,apart
760,-8.027754,-34.928155,3,82,2,1,,Monteiro,Recife,Recife,Pernambuco,apart
1900000,-8.029133,-34.920684,4,374,4,5,,Casa Amarela,Recife,Recife,Pernambuco,apart
870,-8.029825,-34.909187,3,110,2,1,,Casa Amarela,Recife,Recife,Pernambuco,apart
590000,-8.037124,-34.897663,3,101,2,3,,Aflitos,Recife,Recife,Pernambuco,apart
1790000,-8.029133,-34.920684,5,374,5,5,,Casa Amarela,Recife,Recife,Pernambuco,apart
1500,-8.110175,-34.895033,1,49,1,2,,Boa Viagem,Recife,Recife,Pernambuco,apart
530,-8.035358,-34.895853,3,85,2,3,,Encruzilhada,Recife,Recife,Pernambuco,apart
830000,-8.033802,-34.921054,4,125,2,4,,Casa Forte,Recife,Recife,Pernambuco,apart
290000,-8.044442,-34.910025,2,47,1,1,,Torre,Recife,Recife,Pernambuco,apart
1499450,-8.046357,-34.905502,3,286,3,2,,Torre,Recife,Recife,Pernambuco,house
1050000,-8.122095,-34.897165,4,140,2,3,,Boa Viagem,Recife,Recife,Pernambuco,apart
2000,-8.121971,-34.895994,3,157,2,2,,Boa Viagem,Recife,Recife,Pernambuco,apart
1150000,-8.033261,-34.913492,14,400,1,7,,Parnamirim,Recife,Recife,Pernambuco,house
500,-8.121971,-34.895994,3,109,0,2,,Boa Viagem,Recife,Recife,Pernambuco,apart
791,-8.033474,-34.904832,3,108,2,3,,Tamarineira,Recife,Recife,Pernambuco,apart
685000,-8.139813,-34.903769,3,128,1,2,,Boa Viagem,Recife,Recife,Pernambuco,apart
2500,-8.116987,-34.89916,2,58,1,2,,Boa Viagem,Recife,Recife,Pernambuco,apart
2100000,-8.035101,-34.903475,4,220,3,6,,Jaqueira,Recife,Recife,Pernambuco,apart
2100,-8.100764,-34.884901,1,37,1,1,,Pina,Recife,Recife,Pernambuco,apart
400,-8.035353,-34.89822,1,40,1,1,,Rosarinho,Recife,Recife,Pernambuco,apart
1,-8.044512,-34.910183,3,96,1,1,,Torre,Recife,Recife,Pernambuco,apart
750,-8.059244,-34.910572,3,82,2,2,,Prado,Recife,Recife,Pernambuco,apart
1350000,-8.048581,-34.902741,4,188,3,4,,Gra̤as,Recife,Recife,Pernambuco,apart
776000,-8.053376,-34.876116,3,127,2,5,,Santo Amaro,Recife,Recife,Pernambuco,apart
1,-8.134214,-34.902072,4,181,3,4,,Boa Viagem,Recife,Recife,Pernambuco,apart
1900,-8.039151,-34.914393,3,135,2,2,,Santana,Recife,Recife,Pernambuco,apart
1,-8.051176,-34.903897,4,135,2,5,,Gra̤as,Recife,Recife,Pernambuco,apart
8000,-8.035321,-34.905287,4,355,3,5,,Jaqueira,Recife,Recife,Pernambuco,apart
430000,-8.044994,-34.909521,2,72,2,2,,Torre,Recife,Recife,Pernambuco,apart
550,-8.035846,-34.903451,3,115,1,2,,Jaqueira,Recife,Recife,Pernambuco,apart
640000,-8.114802,-34.901323,3,100,2,2,,Boa Viagem,Recife,Recife,Pernambuco,apart
650000,-8.037773,-34.89668,4,140,2,2,,Aflitos,Recife,Recife,Pernambuco,apart
360000,-8.12646,-34.906592,3,61,1,1,,Boa Viagem,Recife,Recife,Pernambuco,apart
2000,-8.121971,-34.895994,3,157,2,2,,Boa Viagem,Recife,Recife,Pernambuco,apart
750000,-8.036293,-34.895951,3,175,2,3,,Rosarinho,Recife,Recife,Pernambuco,apart
650,-8.033111,-34.89749,3,65,2,1,,Tamarineira,Recife,Recife,Pernambuco,apart
340000,-8.035492,-34.887518,3,55,1,2,1,Encruzilhada,Recife,Recife,Pernambuco,apart
1,-8.053386,-34.8761,3,127,2,5,,Santo Amaro,Recife,Recife,Pernambuco,apart
10,-8.05406,-34.892481,3,198,4,2,,Boa Vista,Recife,Recife,Pernambuco,house
979000,-8.050876,-34.911373,4,153,3,5,,Madalena,Recife,Recife,Pernambuco,apart
1350000,-8.048581,-34.902741,4,188,3,4,,Gra̤as,Recife,Recife,Pernambuco,apart
800000,-8.11328,-34.896229,4,185,2,2,,Boa Viagem,Recife,Recife,Pernambuco,apart
374000,-8.034467,-34.894041,3,72,1,2,,Encruzilhada,Recife,Recife,Pernambuco,apart
2100000,-8.03163,-34.921339,4,307,4,5,,Casa Forte,Recife,Recife,Pernambuco,apart
3000,-8.125532,-34.906422,3,120,2,3,,Boa Viagem,Recife,Recife,Pernambuco,apart
1,-8.13173,-34.902409,4,174,3,6,,Boa Viagem,Recife,Recife,Pernambuco,apart
834000,-8.030585,-34.927453,4,140,2,2,,Monteiro,Recife,Recife,Pernambuco,apart
270,-8.109342,-34.898112,2,57,1,2,,Boa Viagem,Recife,Recife,Pernambuco,apart
630000,-8.104907,-34.925658,3,200,5,3,,Ipsep,Recife,Recife,Pernambuco,house
550000,-8.141072,-34.908892,3,95,2,3,,Boa Viagem,Recife,Recife,Pernambuco,apart
435,-8.118757,-34.910215,2,63,1,2,,Imbiribeira,Recife,Recife,Pernambuco,apart
550000,-8.11262,-34.922547,3,146,1,3,,Ipsep,Recife,Recife,Pernambuco,house
1144,-8.046543,-34.919227,3,140,3,2,,Cordeiro,Recife,Recife,Pernambuco,apart
2600,-8.034316,-34.917091,3,87,1,2,,Casa Forte,Recife,Recife,Pernambuco,apart
1200,-8.120709,-34.89741,1,35,1,1,,Boa Viagem,Recife,Recife,Pernambuco,apart
280,-8.03047,-34.888582,2,50,1,2,,Campo Grande,Recife,Recife,Pernambuco,apart
300000,-8.025559,-34.921205,3,240,2,2,,Casa Amarela,Recife,Recife,Pernambuco,house
660000,-8.051643,-34.90744,3,115,2,1,,Madalena,Recife,Recife,Pernambuco,apart
500000,-8.034883,-34.919355,3,82,2,3,,Casa Forte,Recife,Recife,Pernambuco,apart
450000,-8.035358,-34.895853,3,85,2,2,,Encruzilhada,Recife,Recife,Pernambuco,apart
720,-8.043069,-34.889807,3,109,2,2,,Espinheiro,Recife,Recife,Pernambuco,apart
850,-8.031416,-34.906577,3,127,2,3,,Tamarineira,Recife,Recife,Pernambuco,apart
450000,-8.039593,-34.895913,3,115,1,1,,Aflitos,Recife,Recife,Pernambuco,apart
750000,-8.047685,-34.904655,3,128,2,3,,Gra̤as,Recife,Recife,Pernambuco,apart
950000,-8.109744,-34.897566,4,136,2,,,Boa Viagem,Recife,Recife,Pernambuco,apart
360000,-8.124037,-34.908714,3,74,2,3,,Boa Viagem,Recife,Recife,Pernambuco,apart
550000,-8.026799,-34.909474,3,80,2,1,,Casa Amarela,Recife,Recife,Pernambuco,apart
175000,-8.007797,-34.889895,3,70,1,,,Porto da Madeira,Recife,Recife,Pernambuco,apart
1050,-8.037432,-34.897369,3,147,2,3,,Aflitos,Recife,Recife,Pernambuco,apart
420000,-8.059329,-34.910499,3,86,2,1,,Prado,Recife,Recife,Pernambuco,apart
650000,-8.042019,-34.894258,3,115,1,3,,Espinheiro,Recife,Recife,Pernambuco,apart
250000,-8.109359,-34.904871,2,63,1,1,,Imbiribeira,Recife,Recife,Pernambuco,apart
100,-8.06097,-34.881379,1,44,,1,,Boa Vista,Recife,Recife,Pernambuco,apart
190,-8.097428,-34.91458,3,80,1,2,,Imbiribeira,Recife,Recife,Pernambuco,apart
2600,-8.044867,-34.908159,3,90,2,,,Torre,Recife,Recife,Pernambuco,apart
1900,-8.111611,-34.89593,1,30,1,1,,Boa Viagem,Recife,Recife,Pernambuco,apart
360000,-8.029407,-34.916695,3,62,1,2,,Casa Amarela,Recife,Recife,Pernambuco,apart
620,-8.035381,-34.898549,3,84,2,1,,Rosarinho,Recife,Recife,Pernambuco,apart
580,-8.127347,-34.908123,2,55,1,1,,Boa Viagem,Recife,Recife,Pernambuco,apart
318500,-8.025269,-34.911975,3,61,1,2,,Casa Amarela,Recife,Recife,Pernambuco,apart
12000,-8.064869,-34.885268,8,400,10,4,,Boa Vista,Recife,Recife,Pernambuco,house
3000,-8.141035,-34.904701,3,160,1,3,,Boa Viagem,Recife,Recife,Pernambuco,apart
1,-8.031001,-34.923525,4,239,2,4,,Po̤o,Recife,Recife,Pernambuco,house
500,-8.064189,-34.894478,2,54,1,2,,Paissandu,Recife,Recife,Pernambuco,apart
730000,-8.033891,-34.897543,4,113,2,4,,Rosarinho,Recife,Recife,Pernambuco,apart
2200,-8.037796,-34.903172,1,40,1,1,,Gra̤as,Recife,Recife,Pernambuco,apart
680,-8.138532,-34.903517,3,114,1,1,,Boa Viagem,Recife,Recife,Pernambuco,apart
560000,-8.029798,-34.923207,3,87,2,3,1,Po̤o,Recife,Recife,Pernambuco,apart
553000,-8.029798,-34.923207,3,88,2,3,,Po̤o,Recife,Recife,Pernambuco,apart
260000,-8.03697,-34.896734,3,90,1,3,,Encruzilhada,Recife,Recife,Pernambuco,apart
1000000,-8.051576,-34.874931,4,176,3,6,,Santo Amaro,Recife,Recife,Pernambuco,apart
598,-8.015949,-34.943856,3,150,5,5,,Dois Irṃos,Recife,Recife,Pernambuco,house
390,-8.13155,-34.9014,1,40,1,1,,Boa Viagem,Recife,Recife,Pernambuco,apart
620000,-8.029732,-34.918468,3,128,2,3,,Casa Amarela,Recife,Recife,Pernambuco,apart
720000,-8.037445,-34.897374,3,147,2,2,,Aflitos,Recife,Recife,Pernambuco,apart
265000,-8.055685,-34.905716,3,90,1,2,,Madalena,Recife,Recife,Pernambuco,apart
725,-8.031235,-34.895666,3,86,1,2,,Rosarinho,Recife,Recife,Pernambuco,apart
1600,-8.12414,-34.903344,2,65,1,2,,Boa Viagem,Recife,Recife,Pernambuco,apart
2900,-8.136664,-34.901916,3,860,5,0,,Boa Viagem,Recife,Recife,Pernambuco,apart
750,-8.059244,-34.910572,3,82,2,2,,Prado,Recife,Recife,Pernambuco,apart
2500000,-8.035695,-34.920255,5,325,5,7,,Casa Forte,Recife,Recife,Pernambuco,apart
650000,-8.047606,-34.919908,3,140,3,1,,Cordeiro,Recife,Recife,Pernambuco,house
579000,-8.089143,-34.882405,3,105,2,3,,Pina,Recife,Recife,Pernambuco,apart
460000,-8.059244,-34.910572,3,82,2,2,,Prado,Recife,Recife,Pernambuco,apart
500000,-8.070457,-34.924697,3,92,3,2,,San Martin,Recife,Recife,Pernambuco,house
630000,-8.037031,-34.899331,3,105,2,3,,Gra̤as,Recife,Recife,Pernambuco,apart
327000,-8.035629,-34.889782,3,62,1,2,,Encruzilhada,Recife,Recife,Pernambuco,apart
480000,-8.049448,-34.874427,3,78,2,3,,Santo Amaro,Recife,Recife,Pernambuco,apart
1,-8.030397,-34.910244,7,435,10,5,,Parnamirim,Recife,Recife,Pernambuco,house
8000,-8.128986,-34.898632,4,220,3,6,,Boa Viagem,Recife,Recife,Pernambuco,apart
530000,-8.029101,-34.915259,3,82,2,2,,Casa Amarela,Recife,Recife,Pernambuco,apart
1,-8.122449,-34.897556,4,139,3,0,,Boa Viagem,Recife,Recife,Pernambuco,apart
290000,-8.030299,-34.921967,2,61,1,2,,Po̤o,Recife,Recife,Pernambuco,apart
1,-8.041002,-34.900281,3,90,2,2,,Gra̤as,Recife,Recife,Pernambuco,apart
480000,-8.028602,-34.91498,3,81,2,3,,Casa Amarela,Recife,Recife,Pernambuco,apart
420000,-8.041278,-34.889602,3,77,2,2,,Espinheiro,Recife,Recife,Pernambuco,apart
413250,-8.035554,-34.892973,3,72,1,2,,Encruzilhada,Recife,Recife,Pernambuco,apart
800000,-8.061995,-34.904953,4,140,3,1,,Ilha do Retiro,Recife,Recife,Pernambuco,apart
1990000,-8.138086,-34.91245,4,278,3,3,,Boa Viagem,Recife,Recife,Pernambuco,house
590000,-8.028648,-34.908112,3,89,2,1,,Casa Amarela,Recife,Recife,Pernambuco,apart
630000,-8.12593,-34.904411,3,59,2,2,,Boa Viagem,Recife,Recife,Pernambuco,apart
3000,-8.143643,-34.904533,2,58,1,1,,Boa Viagem,Recife,Recife,Pernambuco,apart
1050,-8.037432,-34.897369,3,147,2,3,,Aflitos,Recife,Recife,Pernambuco,apart
1180,-8.036916,-34.91972,4,252,2,3,,Casa Forte,Recife,Recife,Pernambuco,apart
369900,-8.124037,-34.908714,3,74,2,3,,Boa Viagem,Recife,Recife,Pernambuco,apart
600,-8.122004,-34.905281,3,100,2,3,,Boa Viagem,Recife,Recife,Pernambuco,apart
315000,-8.026439,-34.913287,2,50,1,1,,Casa Amarela,Recife,Recife,Pernambuco,apart
690,-8.113294,-34.896007,2,50,1,1,,Boa Viagem,Recife,Recife,Pernambuco,apart
1700,-8.1002,-34.8848,4,220,3,5,,Pina,Recife,Recife,Pernambuco,apart
7000000,-8.055745,-34.892368,5,1682,0,4,,Soledade,Recife,Recife,Pernambuco,house
246000,-8.035315,-34.887889,2,47,1,1,,Encruzilhada,Recife,Recife,Pernambuco,apart
390,-8.13155,-34.9014,1,40,1,1,,Boa Viagem,Recife,Recife,Pernambuco,apart
1100,-8.09217,-34.883381,3,160,3,4,,Boa Viagem,Recife,Recife,Pernambuco,apart
590000,-8.028648,-34.908112,3,89,2,1,,Casa Amarela,Recife,Recife,Pernambuco,apart
800000,-8.11328,-34.896229,4,185,2,2,,Boa Viagem,Recife,Recife,Pernambuco,apart
165000,-8.053767,-34.882364,2,59,1,1,,Santo Amaro,Recife,Recife,Pernambuco,apart
475000,-8.059035,-34.909017,3,92,2,3,,Madalena,Recife,Recife,Pernambuco,apart
650,-8.021707,-34.924651,3,104,2,2,,Casa Amarela,Recife,Recife,Pernambuco,apart
750,-8.070318,-34.922991,2,60,2,1,,Mustardinha,Recife,Recife,Pernambuco,house
